Rank,CustomerID,Churn_Probability,MonthlyCharges,CLV,Expected_Loss,Expected_Value_of_Action
296,5089-IFSDP,0.6492150469274302,109.45,2626.8,1705.3580852689736,461.60742558069205
297,9053-JZFKV,0.6108667380448632,116.2,2788.8,1703.5851590595148,461.0755477178544
298,8603-IJWDN,0.8189109070806705,86.6,2078.3999999999996,1702.0244292764653,460.6073287829396
299,1228-FZFRV,0.6692564409536599,105.95,2542.8,1701.7852780569665,460.5355834170899
300,0406-BPDVR,0.6979146109105792,101.5,2436.0,1700.1199921781708,460.0359976534512
301,5747-PMBSQ,0.7658166355824956,92.5,2220.0,1700.1129309931403,460.03387929794206
302,9846-GKXAS,0.7800102908314811,90.8,2179.2,1699.7984257799635,459.93952773398905
303,7124-UGSUR,0.6780508265804736,104.4,2505.6000000000004,1698.9241510800348,459.6772453240104
304,2408-TZMJL,0.6423095169028806,110.15,2643.6000000000004,1698.0094388844554,459.40283166533663
305,7270-BDIOA,0.7855935332381498,90.0,2160.0,1696.8820317944037,459.06460953832106
306,6101-IMRMM,0.7478746476116218,94.5,2268.0,1696.1797007831583,458.8539102349475
307,0236-HFWSV,0.7570107377830586,93.35,2240.3999999999996,1696.0068569291643,458.80205707874927
308,5229-PRWKT,0.8163600014011994,86.55,2077.2,1695.742994910571,458.7228984731713
309,4433-JCGCG,0.6993436830064916,101.0,2424.0,1695.2090876077357,458.5627262823207
310,3565-UNOCC,0.7131097014977346,99.05,2377.2,1695.2043824004145,458.5613147201243
311,7938-OUHIO,0.7145954648910122,98.7,2368.8,1692.73373723383,457.820121170149
312,9651-GTSAQ,0.6645234279127656,106.1,2546.3999999999996,1692.1424568370662,457.64273705111987
313,2344-JMOGN,0.7421986028650462,94.85,2276.3999999999996,1689.540899561991,456.86226986859725
314,1069-XAIEM,0.8275304683623286,85.05,2041.1999999999998,1689.155192021185,456.7465576063555
315,5136-KCKGI,0.6783365152913412,103.7,2488.8,1688.24391925709,456.473175777127
316,0697-ZMSWS,0.8209366829213854,85.65,2055.6000000000004,1687.5174454132002,456.25523362396007
317,5655-JSMZM,0.7303165844662585,96.2,2308.8,1686.1549302156977,455.8464790647093
318,0325-XBFAC,0.7418020586305705,94.7,2272.8,1685.9677188555606,455.79031565666816
319,9190-MFJLN,0.7321880263751288,95.9,2301.6000000000004,1685.2039615049966,455.561188451499
320,5609-CEBID,0.7461604331587315,94.1,2258.3999999999996,1685.128722245679,455.5386166737037
321,4385-GZQXV,0.7433493259103278,94.45,2266.8,1685.0242519735311,455.50727559205933
322,7394-FKDNK,0.7846765765823618,89.45,2146.8,1684.5436746070145,455.36310238210433
323,2990-HWIML,0.7842108444198566,89.5,2148.0,1684.4848938138518,455.3454681441555
324,5597-GLBUC,0.8210829290994568,85.45,2050.8,1683.8768709971662,455.16306129914983
325,0345-HKJVM,0.7854575596057133,89.3,2143.2,1683.3926417469645,455.0177925240893
326,3571-RFHAR,0.6416520623635039,109.15,2619.6000000000004,1680.8717425674351,454.2615227702305
327,4750-ZRXIU,0.8275789572319281,84.6,2030.3999999999999,1680.3163147637067,454.094894429112
328,0748-RDGGM,0.6392693777004631,109.5,2628.0,1679.999924596817,453.99997737904505
329,4844-JJWUY,0.8139398457508916,86.0,2064.0,1679.9718416298404,453.9915524889521
330,4826-XTSOH,0.8132744118610663,86.05,2065.2,1679.574315375474,453.8722946126422
331,2685-SREOM,0.7848973006847298,89.1,2138.3999999999996,1678.424387784226,453.52731633526776
332,9436-ZBZCT,0.777429924482967,89.95,2158.8,1678.3157209738292,453.4947162921487
333,2382-BCKQJ,0.6980833879927747,100.15,2403.6000000000004,1677.9132313794335,453.37396941383
334,2474-BRUCM,0.6863506303950531,101.85,2444.3999999999996,1677.7154809376675,453.3146442813002
335,0125-LZQXK,0.6892281484984013,101.35,2432.3999999999996,1676.478548407511,452.94356452225327
336,9172-JITSM,0.7691201328164342,90.8,2179.2,1676.0665934335732,452.8199780300719
337,9415-DPEWS,0.7904421106675349,88.35,2120.3999999999996,1676.0534514594408,452.8160354378322
338,2362-IBOOY,0.8238400569336475,84.75,2034.0,1675.690675803039,452.7072027409117
339,9090-SGQXL,0.663030683710213,105.3,2527.2,1675.6111438724502,452.683343161735
340,8058-JMEQO,0.8263934985708641,84.45,2026.8000000000002,1674.9343429034275,452.48030287102824
341,1113-IUJYX,0.6583394828735563,105.95,2542.8,1674.025637050879,452.20769111526363
342,7156-MHUGY,0.7702470060305686,90.5,2172.0,1672.976497098395,451.89294912951846
343,0727-BMPLR,0.697019418721464,100.0,2400.0,1672.8466049315136,451.8539814794541
344,6230-BSUXY,0.8197563088622803,85.0,2040.0,1672.302870079052,451.69086102371557
345,1455-ESIQH,0.7818972316357672,89.1,2138.3999999999996,1672.0090401299242,451.60271203897724
346,0376-YMCJC,0.768809457298009,90.6,2174.3999999999996,1671.6992839487905,451.5097851846371
347,1666-JXLKU,0.6960298841188826,100.05,2401.2,1671.3069577462607,451.3920873238782
348,2979-SXESE,0.7376011261009203,94.4,2265.6000000000004,1671.1091112942454,451.3327333882736
349,6907-NZZIJ,0.701974038715363,99.15,2379.6000000000004,1670.417422527078,451.1252267581234
350,1264-BYWMS,0.7187976917945461,96.8,2323.2,1669.9107975770894,450.9732392731268
351,9961-JBNMK,0.7187498534143525,96.8,2323.2,1669.7996594522235,450.939897835667
352,4112-LUEIZ,0.7771200223845606,89.5,2148.0,1669.2538080820361,450.77614242461084
353,9360-AHGNL,0.6344673871860719,109.55,2629.2,1668.14165438962,450.442496316886
354,9725-SCPZG,0.7648641219710901,90.85,2180.3999999999996,1667.7097315457645,450.3129194637293
355,4952-YSOGZ,0.8084344066300441,85.95,2062.8,1667.638493996455,450.2915481989365
356,4088-YLDSU,0.6669190613246858,104.15,2499.6000000000004,1667.030885687185,450.1092657061555
357,9282-IZGQK,0.8169946383450049,85.0,2040.0,1666.66906222381,450.00071866714296
358,8972-HJWNV,0.8209483433519973,84.55,2029.1999999999998,1665.8683783298727,449.7605134989618
359,3096-JRDSO,0.6653337817145173,104.3,2503.2,1665.4635223877797,449.63905671633387
360,6615-NGGZJ,0.6894583418440026,100.55,2413.2,1663.8008705379468,449.14026116138405
361,0235-KGSLC,0.8102873260698154,85.55,2053.2,1663.6819378865448,449.10458136596344
362,1925-TIBLE,0.801073114669733,86.5,2076.0,1663.0277860543656,448.90833581630966
363,1323-OOEPC,0.7041936863271563,98.4,2361.6000000000004,1663.0238096302126,448.9071428890637
364,6467-CHFZW,0.6973894328681778,99.35,2384.3999999999996,1662.8553637308828,448.8566091192648
365,4951-UKAAQ,0.7788236980954689,88.95,2134.8,1662.632830694207,448.7898492082621
366,9763-PDTKK,0.7338380642145055,94.4,2265.6000000000004,1662.583518284384,448.77505548531514
367,6877-TJMBR,0.8168190550765617,84.8,2035.1999999999998,1662.3901408918182,448.7170422675454
368,2754-VDLTR,0.7272593826414878,95.2,2284.8,1661.6422374592714,448.4926712377814
369,2659-VXMWZ,0.6215019087052769,111.3,2671.2,1660.1558985335355,448.0467695600606
370,8593-WHYHV,0.810238855285123,85.3,2047.1999999999998,1658.7209845397035,447.61629536191106
371,5364-XYIRR,0.7301204798704886,94.65,2271.6000000000004,1658.5416820738021,447.56250462214064
372,2865-TCHJW,0.7746189366326032,89.2,2140.8,1658.3042195430771,447.4912658629231
373,2462-XIIJB,0.746358691949204,92.5,2220.0,1656.916296127233,447.07488883816984
374,2545-EBUPK,0.8212452306134427,84.05,2017.1999999999998,1656.6158791934365,446.9847637580309
375,8999-BOHSE,0.7694900805284242,89.7,2152.8,1656.5582453615916,446.96747360847746
376,5013-SBUIH,0.629406177516652,109.65,2631.6000000000004,1656.3452967528215,446.90358902584643
377,5383-MMTWC,0.8211761592498037,84.0,2016.0,1655.4911370476043,446.6473411142813
378,0195-IESCP,0.8089725854729608,85.25,2046.0,1655.1579098776779,446.54737296330336
379,1195-OIYEJ,0.7569595014318157,91.1,2186.3999999999996,1655.0162539305215,446.50487617915644
380,2472-OVKUP,0.7576310149538175,91.0,2184.0,1654.6661366591372,446.39984099774114
381,0193-ESZXP,0.6530717026693141,105.5,2532.0,1653.5775511587035,446.073265347611
382,8739-WWKDU,0.7697665496909851,89.5,2148.0,1653.458548736236,446.0375646208708
383,3737-GCSPV,0.7159080484883655,96.2,2308.8,1652.8885023499386,445.86655070498153
384,5394-SVGJV,0.6970383323637841,98.8,2371.2,1652.8172937010047,445.84518811030136
385,4140-MUHUG,0.7925074393988598,86.85,2084.3999999999996,1651.9025066829831,445.5707520048949
386,5271-YNWVR,0.6082526450137877,113.15,2715.6000000000004,1651.7708827994422,445.53126483983266
387,1389-CXMLU,0.7555642267496008,91.05,2185.2,1651.0589482932276,445.3176844879682
388,3186-BAXNB,0.7502038945158207,91.7,2200.8,1651.0487310504184,445.31461931512547
389,7892-POOKP,0.656332867526264,104.8,2515.2,1650.808428402059,445.24252852061767
390,8761-NSOBC,0.6839394685417224,100.55,2413.2,1650.4827254848844,445.1448176454653
391,6845-RGTYS,0.6955795832519145,98.75,2370.0,1648.5236123070374,444.5570836921112
392,4548-SDBKE,0.8048071274900774,85.2,2044.8000000000002,1645.6696142917106,443.70088428751313
393,6804-GDMOI,0.6431295883761217,106.6,2558.3999999999996,1645.3827389014693,443.6148216704408
394,1502-XFCVR,0.6440071407479891,106.45,2554.8,1645.3094431829627,443.59283295488876
395,2359-QWQUL,0.654765336345263,104.7,2512.8,1645.294337168377,443.5883011505131
396,0196-VULGZ,0.8125193296303508,84.35,2024.3999999999999,1644.864130903682,443.4592392711046
397,4325-NFSKC,0.7562588698157449,90.6,2174.3999999999996,1644.4092865273553,443.32278595820657
398,3254-YRILK,0.7767057620444336,88.2,2116.8,1644.1307570956574,443.23922712869717
399,3097-NQYSN,0.7883975910570159,86.85,2084.3999999999996,1643.3359387992436,443.0007816397731
400,9606-PBKBQ,0.804783591386722,85.0,2040.0,1641.7585264289128,442.5275579286738
401,3058-HJCUY,0.6666305234879191,102.6,2462.3999999999996,1641.5110010366516,442.4533003109955
402,2202-CUYXZ,0.8059105694503254,84.85,2036.3999999999999,1641.1562836286425,442.3468850885927
403,7632-MNYOY,0.6164761929498496,110.9,2661.6000000000004,1640.8130351553198,442.2439105465959
404,4285-GYRQC,0.792220360256113,86.25,2070.0,1639.8961457301539,441.96884371904616
405,0219-YTZUE,0.8057539901470975,84.8,2035.1999999999998,1639.8705207473727,441.9611562242118
406,9134-CEQMF,0.763042782578901,89.5,2148.0,1639.0158969794793,441.70476909384377
407,5828-AVIPD,0.6763648557280562,100.95,2422.8,1638.6967724579347,441.6090317373804
408,4803-AXVYP,0.6855025745965834,99.55,2389.2,1637.802751226157,441.34082536784706
409,6857-VWJDT,0.7131965649015247,95.65,2295.6000000000004,1637.2140343879405,441.16421031638214
410,8621-MNIHH,0.723624910013042,94.25,2262.0,1636.8395464495009,441.05186393485025
411,3703-VAVCL,0.7577290689797073,90.0,2160.0,1636.6947889961677,441.0084366988503
412,5480-TBGPH,0.686597607096152,99.3,2383.2,1636.2994172315493,440.88982516946476
413,2004-OCQXK,0.8315569581865372,81.95,1966.8000000000002,1635.5062253612814,440.6518676083844
414,3001-UNBTL,0.6554917716754194,103.95,2494.8,1635.3208719758363,440.59626159275086
415,0680-DFNNY,0.6739301993290941,101.1,2426.3999999999996,1635.2242356521137,440.5672706956341
416,7479-NITWS,0.7625082399071355,89.35,2144.3999999999996,1635.122669656861,440.5368008970583
417,0596-BQCEQ,0.6796702127171497,100.15,2403.6000000000004,1633.6553232869412,440.0965969860823
418,6356-ELRKD,0.7115465306335929,95.6,2294.3999999999996,1632.5723598857153,439.77170796571454
419,8931-GJJIQ,0.8164674972450834,83.3,1999.1999999999998,1632.2818204923706,439.68454614771116
420,5981-ITEMU,0.7002926225649219,97.1,2330.3999999999996,1631.9619276252936,439.58857828758806
421,9061-TIHDA,0.7136286730857851,95.25,2286.0,1631.3551466741048,439.40654400223144
422,3106-ULWFW,0.7974537927038114,85.2,2044.8000000000002,1630.6335153207538,439.1900545962261
423,0320-JDNQG,0.6801926686005297,99.85,2396.3999999999996,1630.0137110343092,439.0041133102927
424,3192-NQECA,0.6172358823772084,110.0,2640.0,1629.5027294758302,438.85081884274905
425,0362-ZBZWJ,0.7995557766617074,84.9,2037.6000000000001,1629.1748505258952,438.7524551577685
426,9965-YOKZB,0.8092227574739589,83.85,2012.3999999999999,1628.4798771405947,438.54396314217837
427,5138-WVKYJ,0.6885002979312966,98.55,2365.2,1628.4409046671026,438.53227140013075
428,4913-EHYUI,0.648714438012634,104.55,2509.2,1627.754267861301,438.3262803583903
429,2834-JRTUA,0.6275583439621804,108.05,2593.2,1627.384297562726,438.2152892688178
430,7317-GGVPB,0.6242314873676594,108.6,2606.3999999999996,1626.9969486750674,438.0990846025202
431,1725-IQNIY,0.617342860222456,109.75,2634.0,1626.081093825949,437.8243281477847
432,9124-LHCJQ,0.7927309078454843,85.45,2050.8,1625.7325458095193,437.7197637428558
433,5748-RNCJT,0.6359438738187121,106.5,2556.0,1625.472541480628,437.6417624441884
434,3325-FUYCG,0.6382224758591236,106.1,2546.3999999999996,1625.1697125276721,437.5509137583016
435,2239-JALAW,0.6554940070896309,103.25,2478.0,1624.3141495681054,437.2942448704316
436,6386-SZZKH,0.626822629423512,107.95,2590.8,1623.972068310435,437.1916204931305
437,9874-QLCLH,0.6492679025536503,104.2,2500.8,1623.6891707061689,437.1067512118506
438,6502-HCJTI,0.7141302033230608,94.7,2272.8,1623.0751261126527,436.9225378337958
439,7762-URZQH,0.6375927798322178,106.05,2545.2,1622.8011432289607,436.84034296868816
440,2165-VOEGB,0.6427175461261994,105.2,2524.8,1622.7332604594283,436.81997813782846
441,3768-NLUBH,0.6720172536379645,100.6,2414.3999999999996,1622.5184571835011,436.7555371550503
442,4710-FDUIZ,0.6739194484434724,100.3,2407.2,1622.2588962931266,436.67766888793795
443,0363-QJVFX,0.6245567849696876,108.15,2595.6000000000004,1621.0995910673214,436.3298773201964
444,3672-YITQD,0.8030975246649087,84.1,2018.3999999999999,1620.9720437836515,436.2916131350954
445,8382-SHQEH,0.7953682736743415,84.9,2037.6000000000001,1620.6423944388382,436.19271833165146
446,9249-FXSCK,0.6069344833576271,111.25,2670.0,1620.5150705648643,436.15452116945926
447,2037-XJFUP,0.7045846301723161,95.8,2299.2,1619.980981692189,435.9942945076567
448,4706-AXVKM,0.7957426768476443,84.8,2035.1999999999998,1619.4954959203255,435.84864877609766
449,7249-WBIYX,0.7880435248023238,85.6,2054.3999999999996,1618.9566173538935,435.68698520616806
450,1842-EZJMK,0.6493855708791456,103.7,2488.8,1616.1908088040177,434.8572426412053
451,6275-YDUVO,0.7809638130917633,86.2,2068.8,1615.65793652424,434.697380957272
452,9189-JWSHV,0.7193729799603575,93.55,2245.2,1615.1362146069946,434.54086438209833
453,4514-GFCFI,0.7939941850920814,84.75,2034.0,1614.9841724772937,434.4952517431881
454,3834-XUIFC,0.7893023216683728,85.2,2044.8000000000002,1613.9653873474888,434.1896162042466
455,7120-RFMVS,0.7952482740751685,84.5,2028.0,1612.7634998244419,433.8290499473325
456,9518-RWHZL,0.671507490189375,100.05,2401.2,1612.423785442727,433.7271356328181
457,6595-YGXIT,0.7551447105328041,88.95,2134.8,1612.0829280454302,433.62487841362906
458,3090-HAWSU,0.6018198047010139,111.6,2678.3999999999996,1611.9141649111955,433.57424947335863
459,4614-NUVZD,0.8277692230210111,81.1,1946.3999999999999,1611.1700156880959,433.35100470642874
460,6979-ZNSFF,0.7711226191108139,87.05,2089.2,1611.0293758463124,433.3088127538937
461,3045-XETSH,0.7076539737060521,94.85,2276.3999999999996,1610.9035057444567,433.271051723337
462,4143-OOBWZ,0.825064612439518,81.3,1951.1999999999998,1609.8660717919875,432.9598215375962
463,1268-ASBGA,0.7857417610865793,85.35,2048.3999999999996,1609.5134234097488,432.85402702292464
464,3791-LGQCY,0.6662209088716822,100.65,2415.6000000000004,1609.3232274704358,432.7969682411307
465,2632-UCGVD,0.6694640196532375,100.05,2401.2,1607.517003991354,432.25510119740613
466,2082-OJVTK,0.7507663962098556,89.2,2140.8,1607.240701006059,432.1722103018177
467,7547-EKNFS,0.702996703674813,95.25,2286.0,1607.0504646006227,432.1151393801868
468,2952-QAYZF,0.7843339202501086,85.3,2047.1999999999998,1605.6884015360222,431.70652046080664
469,6680-NENYN,0.639373482213867,104.6,2510.3999999999996,1605.0831897496917,431.5249569249075
470,8784-CGILN,0.6696311736413767,99.85,2396.3999999999996,1604.704144514195,431.41124335425843
471,8183-ONMXC,0.8276451672053854,80.75,1938.0,1603.9763340440368,431.19290021321103
472,3640-PHQXK,0.7431791663440872,89.9,2157.6000000000004,1603.4833693040027,431.0450107912008
473,2074-GKOWZ,0.7450814222633617,89.55,2149.2,1601.3289927284168,430.398697818525
474,7694-VLBWQ,0.6405940692747583,104.1,2498.3999999999996,1600.4602226760558,430.1380668028167
475,2737-YNGYW,0.8276867589790395,80.55,1933.1999999999998,1600.084042458279,430.0252127374837
476,8818-XYFCQ,0.6696789858646237,99.55,2389.2,1599.9970330277588,429.9991099083276
477,9574-RKJIF,0.7057457223965337,94.4,2265.6000000000004,1598.937508661587,429.681252598476
478,5889-LFOLL,0.7873299307636421,84.6,2030.3999999999999,1598.5946914224987,429.5784074267496
479,3419-SNJJD,0.6327692411913798,105.25,2526.0,1598.3751032494254,429.5125309748276
480,4795-KTRTH,0.821937653561639,81.0,1944.0,1597.846798523826,429.35403955714776
481,3259-FDWOY,0.6278330241148494,106.0,2544.0,1597.207213348177,429.1621640044531
482,2003-CKLOR,0.6682932577686952,99.5,2388.0,1595.884299551644,428.7652898654932
483,4094-NSEDU,0.7049594809985094,94.25,2262.0,1594.6183460186282,428.3855038055884
484,5366-IJEQJ,0.7490132459238742,88.7,2128.8,1594.4993979227436,428.34981937682306
485,7508-MYBOG,0.7716287110915028,86.1,2066.3999999999996,1594.493568599481,428.34807057984426
486,5515-AKOAJ,0.6635971440127963,100.1,2402.3999999999996,1594.2257787763417,428.2677336329025
487,3009-JWMPU,0.6864158136375955,96.75,2322.0,1593.8575192664969,428.157255779949
488,7321-PKUYW,0.7364505086871302,90.15,2163.6000000000004,1593.3843205954752,428.01529617864253
489,3162-KKZXO,0.6628078249265928,100.15,2403.6000000000004,1593.1248879935588,427.9374663980676
490,0691-IFBQW,0.6030423381367787,110.0,2640.0,1592.0317726810956,427.60953180432864
491,5868-YWPDW,0.7875564761099696,84.2,2020.8000000000002,1591.4941269230267,427.44823807690796
492,9546-CQJSU,0.7252983768771508,91.4,2193.6000000000004,1591.0145195177183,427.30435585531546
493,1565-RHDJD,0.7882543970814396,84.05,2017.1999999999998,1590.06676979268,427.02003093780394
494,3753-TSEMP,0.7515154324014297,88.15,2115.6000000000004,1589.906048788465,426.9718146365394
495,9878-TNQGW,0.818205325661301,80.95,1942.8000000000002,1589.6093066947758,426.8827920084327
496,3727-RJMEO,0.7994293812144831,82.85,1988.3999999999999,1589.5853816068782,426.87561448206344
497,1285-OKIPP,0.8289404544961754,79.9,1917.6000000000001,1589.576215541866,426.8728646625598
498,9912-GVSEQ,0.7054575614467795,93.85,2252.3999999999996,1588.972611402726,426.6917834208178
499,1564-NTYXF,0.8071606802126062,82.0,1968.0,1588.492218658409,426.54766559752267
500,1792-UXAFY,0.7422678080516374,89.15,2139.6000000000004,1588.1562021072837,426.44686063218506
501,2867-UIMSS,0.8218198302437383,80.5,1932.0,1587.7559120309024,426.32677360927073
502,1761-AEZZR,0.8315164077387829,79.55,1909.1999999999998,1587.5311256548841,426.2593376964652
503,9019-QVLZD,0.8315132177547667,79.55,1909.1999999999998,1587.5250353374004,426.2575106012201
504,8182-BJDSI,0.7351479122754422,89.95,2158.8,1587.0373130202247,426.1111939060674
505,8058-INTPH,0.8301889331466803,79.65,1911.6000000000001,1586.9891646031942,426.0967493809583
506,0354-WYROK,0.6684845977863828,98.9,2373.6000000000004,1586.7150413057584,426.0145123917275
507,1236-WFCDV,0.730895471888777,90.45,2170.8,1586.6278903761572,425.98836711284713
508,2514-GINMM,0.8315164077387829,79.5,1908.0,1586.5333059655977,425.9599917896793
509,2929-QNSRW,0.6728191588650156,98.25,2358.0,1586.5075766037069,425.95227298111206
